
9월 16, 2022 09:01:15.648 NEW SESSION
9월 16, 2022 09:01:15.648 [10556:1784:0916/090115.647:ERROR:device_event_log_impl.cc(214)] [09:01:15.646] Bluetooth: bluetooth_adapter_winrt.cc:1074 Getting Default Adapter failed.
9월 16, 2022 09:02:13.576 [10556:568:0916/090213.576:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater
9월 16, 2022 09:04:51.628 [10556:1784:0916/090451.628:ERROR:interface_endpoint_client.cc(689)] Message 1 rejected by interface blink.mojom.WidgetHost
9월 16, 2022 09:49:30.489 [10556:1784:0916/094930.489:ERROR:interface_endpoint_client.cc(689)] Message 1 rejected by interface blink.mojom.WidgetHost
9월 16, 2022 10:04:22.820 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 10:04:25.648 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 10:53:00.472 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 11:12:34.581 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 16, 2022 11:36:01.462 [10556:1784:0916/113601.462:ERROR:interface_endpoint_client.cc(689)] Message 1 rejected by interface blink.mojom.WidgetHost
9월 16, 2022 14:02:13.582 [10556:11300:0916/140213.581:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater

9월 20, 2022 12:10:26.815 NEW SESSION
9월 20, 2022 12:10:26.815 [4732:13464:0920/121026.814:ERROR:device_event_log_impl.cc(214)] [12:10:26.814] Bluetooth: bluetooth_adapter_winrt.cc:1074 Getting Default Adapter failed.
9월 20, 2022 12:11:24.775 [4732:12164:0920/121124.774:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater

9월 22, 2022 17:07:38.101 NEW SESSION
9월 22, 2022 17:07:38.101 [3388:11084:0922/170738.100:ERROR:device_event_log_impl.cc(214)] [17:07:38.100] Bluetooth: bluetooth_adapter_winrt.cc:1074 Getting Default Adapter failed.
9월 22, 2022 17:08:36.23 [3388:6380:0922/170836.023:ERROR:util.cc(129)] Can't create base directory: C:\Program Files\Google\GoogleUpdater
9월 22, 2022 17:11:42.762 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:11:55.256 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:12:10.40 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:12:25.169 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:40:40.592 [3388:11084:0922/174040.592:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.628 [3388:11084:0922/174040.627:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.662 [3388:11084:0922/174040.661:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.690 [3388:11084:0922/174040.690:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.717 [3388:11084:0922/174040.716:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.748 [3388:11084:0922/174040.748:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.779 [3388:11084:0922/174040.779:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.830 [3388:11084:0922/174040.830:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.857 [3388:11084:0922/174040.856:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.889 [3388:11084:0922/174040.889:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.920 [3388:11084:0922/174040.919:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.951 [3388:11084:0922/174040.951:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:40.987 [3388:11084:0922/174040.986:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.257 [3388:11084:0922/174041.257:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.764 [3388:11084:0922/174041.764:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.792 [3388:11084:0922/174041.792:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.827 [3388:11084:0922/174041.826:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.866 [3388:11084:0922/174041.866:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.894 [3388:11084:0922/174041.894:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.921 [3388:11084:0922/174041.921:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:41.951 [3388:11084:0922/174041.951:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.05 [3388:11084:0922/174042.004:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.34 [3388:11084:0922/174042.034:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.62 [3388:11084:0922/174042.062:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.96 [3388:11084:0922/174042.095:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.129 [3388:11084:0922/174042.128:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.164 [3388:11084:0922/174042.164:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.196 [3388:11084:0922/174042.196:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.226 [3388:11084:0922/174042.226:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.253 [3388:11084:0922/174042.252:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.286 [3388:11084:0922/174042.285:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.316 [3388:11084:0922/174042.315:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.367 [3388:11084:0922/174042.367:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.398 [3388:11084:0922/174042.397:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.424 [3388:11084:0922/174042.424:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.450 [3388:11084:0922/174042.450:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.482 [3388:11084:0922/174042.482:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.515 [3388:11084:0922/174042.515:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.549 [3388:11084:0922/174042.549:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.578 [3388:11084:0922/174042.578:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.611 [3388:11084:0922/174042.611:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.668 [3388:11084:0922/174042.667:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.698 [3388:11084:0922/174042.697:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.724 [3388:11084:0922/174042.724:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.754 [3388:11084:0922/174042.754:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.788 [3388:11084:0922/174042.788:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.814 [3388:11084:0922/174042.814:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.848 [3388:11084:0922/174042.848:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:42.883 [3388:11084:0922/174042.883:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:40:44.314 [3388:11084:0922/174044.314:ERROR:CONSOLE(0)] "Error: Style not editable", source:  (0)
9월 22, 2022 17:46:31.951 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
9월 22, 2022 17:46:53.666 [libprotobuf ERROR ..\..\third_party\protobuf\src\google\protobuf\message_lite.cc:133] Can't parse message of type "safe_browsing.ClientDownloadRequest" because it is missing required fields: (cannot determine missing fields for lite message)
